Gene_Symbol,Boruta_Selezionato,Boruta_Tentativo,Boruta_Rank
LOC101929304 /// SNX29,False,False,11681
LOC101929336 /// RIF1,False,False,11681
LOC101929550,False,False,7766
LOC101929597 /// TBCD,False,False,6116
LOC101929726,False,False,5102
LOC101929740 /// ZNF37A,False,False,7766
LOC101929777 /// WNT3,False,False,11681
LOC101929842 /// PGA3 /// PGA4 /// PGA5,False,False,7766
LOC101929857 /// LOC101929864 /// SLX1A /// SLX1A-SULT1A3 /// SLX1B /// SULT1A3 /// SULT1A4,False,False,11681
LOC101929857 /// SLX1A-SULT1A3 /// SLX1B-SULT1A4 /// SULT1A3 /// SULT1A4,False,False,3456
LOC101929864 /// SLX1A /// SLX1B,False,False,3456
LOC101929889 /// SPN,False,False,11681
LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// NPIPB8,False,False,3456
LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5,False,False,612
LOC101930052 /// LOC102724562 /// MST1 /// MST1L /// MST1P2,False,False,7766
LOC101930075 /// LOC102724993 /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA5 /// NPIPA7 /// NPIPA8 /// PKD1P1,False,False,9587
LOC101930075 /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA5 /// NPIPA7 /// NPIPA8 /// PKD1P1,False,False,1245
LOC101930075 /// PKD1,False,False,1792
LOC101930112 /// SPG7,False,False,11681
LOC101930150 /// NF1,False,False,3087
LOC101930235 /// TRIM48 /// TRIM49D1 /// TRIM49D2P,False,False,2895
LOC101930324 /// NSF,False,False,5102
LOC101930405,False,False,2928
LOC101930578 /// MRPS31P5 /// THSD1,False,False,7766
LOC101930602 /// SLC14A2,False,False,2451
LOC102723479,False,False,7766
LOC102723559,False,False,7766
LOC102723620,False,False,1537
LOC102724200 /// TRAPPC10,False,False,1566
LOC102724229 /// RASA4 /// RASA4B,False,False,2386
LOC102724250 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF19 /// NBPF26,False,False,4004
LOC102724364 /// SEC22B,False,False,11681
LOC102724788 /// PRODH,False,False,207
LOC102724905,False,False,11681
LOC102724985 /// PDXDC1,False,False,7766
LOC102725016 /// PPP2R3B,False,False,3456
LOC102725072 /// LOC102725315 /// LOC727983 /// POM121L10P /// POM121L1P /// POM121L4P /// POM121L8P /// POM121L9P,False,False,9587
LOC102725136 /// LOC441666,False,False,11681
LOC102725198 /// RASA4 /// RASA4B /// RASA4CP,False,False,7766
LOC102725263 /// LOC389906,False,False,2067
LOC102725271 /// NTM,False,False,5102
LOC103344931,False,False,2292
LOC145678,False,False,2580
LOC145783 /// ZNF280D,False,False,11681
LOC150776 /// SMPD4,False,False,7766
LOC155060,False,False,11681
LOC157562,False,False,7766
LOC1720,False,False,11681
LOC202181,False,False,7766
LOC220077,False,False,9587
LOC254896 /// TNFRSF10C,False,False,3456
LOC257152,False,False,5102
LOC284009 /// METTL16,False,False,11681
LOC339166 /// WSCD1,False,False,11681
LOC389906,False,False,9587
LOC399491,False,False,7766
LOC440434,False,False,1244
LOC440792,False,False,11681
LOC441155 /// ZC3H11A,False,False,6116
LOC441204,False,False,3456
LOC441259 /// PMS2P1 /// PMS2P4 /// PMS2P5 /// PMS2P6 /// PMS2P9,False,False,6116
LOC441601,False,False,11681
LOC51145,False,False,9587
LOC57399,False,False,11681
LOC643733,False,False,11681
LOC644172 /// MAPK8IP1,False,False,7766
LOC645166 /// LOC654342,False,False,5102
LOC647070,False,False,7766
LOC728392,False,False,846
LOC729164,False,False,11681
LOC729966 /// PDE4C,False,False,11681
LOC730101,False,False,7766
LOC732360 /// TDG,False,False,2838
LOC79999,False,False,9587
LOC81691,False,False,258
LOC93432,False,False,11681
LONP1,False,False,5102
LONRF1,False,False,3456
LONRF3,False,False,1941
LOR,False,False,11681
LOX,False,False,346
LOXL1,False,False,2397
LOXL2,False,False,11681
LPA,False,False,7766
LPA /// PLG,False,False,9195
LPAL2,False,False,2139
LPAR1,False,False,5102
LPAR2,False,False,1684
LPAR3,False,False,11681
LPAR4,False,False,6116
LPAR6,False,False,11681
LPCAT1,False,False,11681
LPCAT3,False,False,410
LPCAT3 /// U47924.30,False,False,413
LPCAT4,False,False,927
LPGAT1,False,False,11681
LPHN1,False,False,7766
LPHN3,False,False,5102
LPIN1,False,False,9587
LPIN2,True,False,1
LPL,False,False,7766
LPO,False,False,7766
LPP,False,False,3456
LPPR1,False,False,11681
LPPR2,False,False,1551
LPPR3,False,False,7766
LPPR4,False,False,11681
LPXN,False,False,5102
LRBA,False,False,7766
LRCH1,False,False,2447
LRCH3,False,False,6116
LRCH4,False,False,1787
LRCH4 /// SAP25,False,False,7766
LRFN3,False,False,11681
LRFN4,False,False,946
LRIF1,False,False,7766
LRIG1,False,False,794
LRIG2,False,False,5102
LRIT1,False,False,2828
LRMP,False,False,1678
LRP1,False,False,7766
LRP10,False,False,7766
LRP12,False,False,1317
LRP1B,False,False,3456
LRP2,False,False,3456
LRP2BP,False,False,4004
LRP3,False,False,923
LRP4,False,False,11681
LRP5,False,False,11681
LRP5L,False,False,7766
LRP6,False,False,11681
LRP8,False,False,5102
LRPAP1,False,False,7766
LRPPRC,False,False,5102
LRRC1,False,False,7766
LRRC14,False,False,202
LRRC15,False,False,7766
LRRC16A,False,False,1764
LRRC17,False,False,11681
LRRC19,False,False,11681
LRRC2,False,False,11681
LRRC20,False,False,7766
LRRC23,False,False,6116
LRRC23 /// RPL13P5,False,False,7766
LRRC3,False,False,2029
LRRC31,False,False,11681
LRRC32,False,False,11681
LRRC36,False,False,2935
LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4P,False,False,11681
LRRC37A2 /// LRRC37A4P,False,False,11681
LRRC37A3,False,False,2888
LRRC37BP1,False,False,5102
LRRC40,False,False,914
LRRC41,False,False,9195
LRRC42,False,False,2553
LRRC47,False,False,2022
LRRC48,False,False,11681
LRRC49,False,False,4264
LRRC59,False,False,276
LRRC6,False,False,2700
LRRC61,False,False,5102
LRRC75B,False,False,1218
LRRC8B,False,False,9587
LRRC8D,False,False,11681
LRRC8E,False,False,11681
LRRFIP1,False,False,9587
LRRFIP2,False,False,3456
LRRK1,False,False,7766
LRRN2,False,False,9587
LRRN3,False,False,495
LRRTM2,False,False,1192
LRRTM4,False,False,3456
LRTM1,False,False,11681
LSAMP,False,False,2474
LSG1,False,False,11681
LSM1,False,False,7766
LSM12,False,False,5102
LSM14A,False,False,7766
LSM14B,False,False,2081
LSM2,False,False,11681
LSM3,False,False,11681
LSM4,False,False,11681
LSM5,False,False,9587
LSM6,False,False,6116
LSM7,False,False,11681
LSM8,False,False,4004
LSP1,False,False,7766
LSR,False,False,7766
LSS,False,False,711
LST1,False,False,11681
LTA,False,False,11681
LTB,False,False,11681
LTB4R,False,False,11681
LTB4R2,False,False,11681
LTBP1,False,False,3456
LTBP2,False,False,9195
LTBP3,False,False,11681
LTBP4,False,False,9195
LTBR,False,False,11681
LTC4S,False,False,1868
LTF,False,False,1016
LTK,False,False,6116
LTN1,False,False,5102
LUC7L,False,False,3456
LUC7L3,False,False,11681
LUM,False,False,11681
LUZP1,False,False,11681
LUZP2,False,False,9195
LUZP4,False,False,3456
LXN,False,False,1075
LY6D,False,False,6116
LY6E,False,False,11681
LY6G5C,False,False,6116
LY6G6C,False,False,11681
LY6G6D /// LY6G6F,False,False,7766
LY6G6E,False,False,11681
LY6H,False,False,11681
LY75,False,False,5102
LY86,False,False,271
LY9,False,False,2254
LY96,False,False,3456
LYL1,False,False,7766
LYN,False,False,5102
LYPD1,False,False,11681
LYPD3,False,False,9587
LYPLA1,False,False,751
LYPLA2,False,False,5102
LYRM1,False,False,4004
LYRM2,False,False,11681
LYRM4,False,False,2822
LYRM9,False,False,3456
LYST,False,False,5102
LYVE1,False,False,7766
LYZ,False,False,3456
LYZL6,False,False,4264
LZTFL1,False,False,11681
LZTR1,False,False,11681
LZTS1,False,False,11681
LZTS3,False,False,5102
M6PR,False,False,11681
M6PR /// PHC1,False,False,7766
MAB21L1 /// MIR548F5,False,False,11681
MAB21L2,False,False,3456
MACF1,False,False,1508
MACROD1,False,False,11681
MAD1L1,False,False,11681
MAD2L1,False,False,2479
MAD2L1BP,False,False,653
MADCAM1,False,False,9195
MADD,False,False,11681
MAF,False,False,2522
MAFB,False,False,3456
MAFF,False,False,5102
MAFG,False,False,7766
MAFK,False,False,11681
MAG,False,False,6116
MAGEA1,False,False,5102
MAGEA10,False,False,9587
MAGEA10-MAGEA5 /// MAGEA5,False,False,7766
MAGEA11,False,False,7766
MAGEA12,False,False,5102
MAGEA2 /// MAGEA2B,False,False,5102
MAGEA3 /// MAGEA6,False,False,11681
MAGEA4,False,False,1632
MAGEA6,False,False,11681
MAGEA8,False,False,7766
MAGEA9 /// MAGEA9B,False,False,11681
MAGEB1,False,False,9587
MAGEB2,False,False,11681
MAGEB3,False,False,11681
MAGEB4,False,False,11681
MAGEC1,False,False,11681
MAGEC2,False,False,7766
MAGEC3,False,False,11681
MAGED1,False,False,7766
MAGED2,False,False,11681
MAGED4 /// MAGED4B /// SNORA11D /// SNORA11E,False,False,11681
MAGEF1,False,False,11681
MAGEH1,False,False,5102
MAGEL2,False,False,7766
MAGI1,False,False,11681
MAGI2,False,False,5102
MAGIX,False,False,5102
MAGOH /// MAGOHB,False,False,11681
MAGOH2,False,False,242
MAGOHB,False,False,11681
MAGT1,False,False,11681
MAK,False,False,7766
MAK16,False,False,15
MAL,False,False,11681
MALL,False,False,4004
MALT1,False,False,2565
MAML1,True,False,1
MAML3,False,False,7766
MAMLD1,False,False,11681
MAN1A1,False,False,11681
MAN1A2,False,False,7766
MAN1B1,False,False,11681
MAN1C1,False,False,687
MAN2A1,False,False,7766
MAN2A2,False,False,11681
MAN2B1,False,False,2563
MAN2B2,False,False,11681
MAN2C1,False,False,5102
MANBA,False,False,5102
MANEA,False,False,7766
MANF,False,False,2905
MANSC1,False,False,928
MAOA,False,False,11681
MAOB,False,False,856
MAP1A,False,False,7766
MAP1B,False,False,3456
MAP1LC3B,False,False,488
MAP1LC3C,False,False,2003
MAP1S,False,False,691
MAP2,False,False,778
MAP2K1,False,False,3026
MAP2K2,False,False,1789
MAP2K4,False,False,3456
MAP2K5,False,False,7766
MAP2K6,False,False,5102
MAP2K7,False,False,4004
MAP3K1,False,False,11681
MAP3K10,False,False,7766
MAP3K11,False,False,5102
MAP3K12,False,False,6116
MAP3K13,False,False,2988
MAP3K14,False,False,11681
MAP3K19,False,False,3456
MAP3K2,False,False,7766
MAP3K3,False,False,11681
MAP3K4,False,False,2612
MAP3K5,False,False,6116
MAP3K6,False,False,5102
MAP3K7,False,False,2716
MAP3K7CL,False,False,7766
MAP3K8,False,False,7766
MAP3K9,False,False,5102
MAP4,False,False,3456
MAP4K1,False,False,7766
MAP4K2,False,False,11681
MAP4K3,False,False,2408
MAP4K4,False,False,5102
MAP4K5,False,False,1975
MAP6D1,False,False,7766
MAP7,False,False,2826
MAP7D1,False,False,11681
MAP7D3,False,False,6116
MAP9,False,False,11681
MAPK1,False,False,660
MAPK10,False,False,7766
MAPK11,False,False,11681
MAPK12,False,False,1107
MAPK13,False,False,11681
MAPK14,False,False,7766
MAPK1IP1L,False,False,6116
MAPK3,False,False,5102
MAPK4,False,False,2983
MAPK6,False,False,7766
MAPK7,False,False,7766
MAPK8,False,False,996
MAPK8IP1,False,False,7766
MAPK8IP2,False,False,5102
MAPK8IP3,False,False,11681
MAPK9,False,False,11681
MAPKAP1,False,False,11681
MAPKAPK2,False,False,11681
MAPKAPK3,False,False,2735
MAPKAPK5,False,False,2841
MAPKAPK5-AS1,False,False,7766
MAPKBP1,False,False,11681
MAPRE1,False,False,11681
MAPRE2,False,False,4264
MAPRE3,False,False,3456
MAPT,False,False,9195
MARC1,False,False,11681
MARC2,False,False,11681
MARCH1,False,False,11681
MARCH2,False,False,11681
MARCH3,False,False,1608
MARCH5,False,False,5102
MARCH6,False,False,11681
MARCH7,False,False,5102
MARCH8,False,False,9587
MARCKS,False,False,7766
MARCKSL1,False,False,11681
MARCO,False,False,404
MARK1,False,False,7766
MARK2,False,False,11681
MARK3,False,False,408
MARK4,False,False,11681
MARS /// MIR6758,False,False,399
MAS1,False,False,7766
MASP1,False,False,11681
MASP2,False,False,7766
MAST1,False,False,5102
MAST2,False,False,7766
MAST3,False,False,2183
MAST4,False,False,11681
MAT1A,False,False,9587
MAT2A,False,False,11681
MAT2B,False,False,6116
MATK,False,False,1175
MATN1,False,False,11681
MATN3,False,False,5102
MATN4,False,False,7766
MATR3 /// SNHG4,False,False,301
MAU2,False,False,1665
MAVS,False,False,11681
MAX,False,False,11681
MAZ,False,False,11681
MB,False,False,983
MBD1,False,False,11681
MBD2,False,False,6116
MBD3,False,False,5102
MBD4,False,False,3456
MBD5,False,False,11681
MBIP,False,False,9587
MBL2,False,False,7766
MBNL1,False,False,6116
MBNL2,False,False,7766
MBNL3,False,False,4004
MBOAT2,False,False,6116
MBOAT7,False,False,11681
MBP,False,False,1641
MBTD1,False,False,4004
MBTPS1,False,False,7766
MBTPS2,False,False,11681
MBTPS2 /// YY2,False,False,7766
MC1R,False,False,6116
MC2R,False,False,11681
MC3R,False,False,2876
MC4R,False,False,11681
MC5R,False,False,7766
MCAM,False,False,7766
MCAM /// MIR6756,False,False,7766
MCAT,False,False,6116
MCC,False,False,5102
MCCC1,False,False,7766
MCCC2,False,False,7766
MCF2,False,False,7766
MCF2L,False,False,3456
MCF2L-AS1,False,False,2059
MCF2L2,False,False,9587
MCFD2,False,False,11681
MCFD2P1 /// MCFD2P1,False,False,1141
MCHR1,False,False,7766
MCL1,True,False,1
MCM10,False,False,11681
MCM2,False,False,1620
MCM3,False,False,445
MCM3AP,False,False,3456
MCM3AP-AS1,False,False,5102
MCM4,False,False,7766
MCM5,False,False,11681
MCM6,False,False,471
MCM7,False,False,11681
MCM9,False,False,1437
MCMBP,False,False,1653
MCOLN1,False,False,3456
MCOLN3,False,False,6116
MCPH1,False,False,11681
MCRS1,False,False,1182
MCTP1,False,False,221
MCTP2,False,False,6116
MCTS1,False,False,5102
MCUR1,False,False,7766
MDC1,False,False,5102
MDFI,False,False,6116
MDFIC,False,False,11681
MDH1,False,False,7766
MDH2,False,False,3456
MDK,False,False,7766
MDM1,False,False,7766
MDM2,False,False,7766
MDM4,False,False,4004
MDN1,False,False,7766
ME1,False,False,5102
ME2,False,False,751
ME3,False,False,11681
MEA1,False,False,797
MEAF6,False,False,7766
MECOM,False,False,9587
MECP2,False,False,7766
MECR,False,False,5102
MED1,False,False,576
MED12,False,False,1093
MED13,False,False,1461
MED13L,False,False,2248
MED14,False,False,1371
MED15,False,False,11681
MED16,False,False,7766
MED17,False,False,7766
MED20,False,False,2083
MED22,False,False,7766
MED23,False,False,5102
MED24,False,False,3456
MED24 /// MIR6884,False,False,11681
MED25,False,False,11681
MED27,False,False,9587
MED28,False,False,11681
MED31,False,False,3456
MED4,False,False,11681
MED6,False,False,424
MED7,False,False,2412
MED8,False,False,11681
MED9,False,False,1280
MEF2A,False,False,11681
MEF2B /// MEF2BNB /// MEF2BNB-MEF2B,False,False,740
MEF2BNB,False,False,504
MEF2C,False,False,4004
MEF2D,False,False,5102
MEFV,False,False,1899
MEG3,False,False,11681
MEGF6,False,False,6116
MEGF8,False,False,7766
MEGF9,False,False,11681
MEIS1,False,False,11681
MEIS2,False,False,1683
MEIS3P1,False,False,1407
MELK,False,False,667
MEN1,False,False,3456
MEOX1,False,False,9587
MEOX2,False,False,2966
MEP1A,False,False,7766
MEP1B,False,False,7766
MEPCE,False,False,4004
MEPE,False,False,11681
MERTK,False,False,9195
MEST,False,False,11681
MET,False,False,11681
METAP1,False,False,3456
METAP2,False,False,11681
METRN,False,False,11681
METTL1,False,False,7766
METTL10,False,False,7766
METTL13,False,False,2322
METTL17,False,False,1525
METTL18,False,False,11681
METTL21B,False,False,1649
METTL22,False,False,4004
METTL2A /// METTL2B,False,False,7766
METTL2B,False,False,7766
METTL3,False,False,439
METTL4,False,False,3456
METTL5,False,False,9587
METTL7A,False,False,4004
METTL8,False,False,5102
METTL9,False,False,5102
MEX3C,False,False,7766
MEX3D,False,False,7766
MFAP1,False,False,259
MFAP2,False,False,5102
MFAP3,False,False,11681
MFAP4,False,False,11681
MFAP5,False,False,11681
MFF,False,False,11681
MFGE8,False,False,7766
MFHAS1,False,False,11681
MFI2,False,False,6116
MFN1,False,False,3456
MFN2,False,False,11681
MFNG,False,False,9587
MFSD1,False,False,82
MFSD10,False,False,5102
MFSD11,False,False,7766
MFSD12,False,False,1467
MFSD5,False,False,1321
MFSD6,False,False,7766
MFSD7,False,False,11681
MFSD9,False,False,5102
MGA,False,False,809
MGAM,False,False,11681
MGAT1,False,False,1510
MGAT2,False,False,5102
MGAT3,False,False,5102
MGAT4A,False,False,1113
MGAT4B,False,False,6116
MGAT4C,False,False,7766
MGAT5,False,False,11681
MGC12488,False,False,11681
MGC13053 /// RP11-770J1.4,False,False,11681
MGC2889,False,False,5102
MGC40069 /// TRAC /// TRAJ17 /// TRAV20 /// TRDV2 /// YME1L1,False,False,7766
MGC4294,False,False,11681
MGC4859,False,False,7766
MGEA5,False,False,9587
MGLL,False,False,11681
MGMT,False,False,6116
MGP,False,False,11681
MGRN1,False,False,7766
MGST2,False,False,1743
MGST3,False,False,11681
MIA,False,False,652
MIA-RAB4B /// RAB4B,False,False,11681
MIA2,False,False,7766
MIA3,False,False,613
MICA,False,False,7766
MICA /// MICB,False,False,285
MICAL1,False,False,3456
MICAL2,False,False,11681
MICAL3,False,False,3456
MICALL1,False,False,7766
MICALL2,False,False,3456
MICB,False,False,11681
MICU1,False,False,2180
MICU2,False,False,2476
MID1,False,False,5102
MID1IP1,False,False,3456
MID2,False,False,980
MIEF1,False,False,11681
MIER2,False,False,1377
MIF,False,False,11681
MIIP,False,False,7766
MILR1,False,False,2555
MINA,False,False,7766
MINK1,False,False,9587
MINOS1-NBL1 /// NBL1,False,False,1662
MINOS1P1,False,False,11681
MINPP1,False,False,11681
MIOS,False,False,11681
MIP,False,False,11681
MIPEP,False,False,3456
MIR1204 /// PVT1,False,False,1305
MIR1236 /// NELFE,False,False,11681
MIR1244-3,False,False,5102
MIR1292 /// NOP56 /// SNORD110 /// SNORD57 /// SNORD86,False,False,11681
MIR1304 /// SNORA1 /// SNORA18 /// SNORA32 /// SNORA40 /// SNORA8 /// SNORD5 /// TAF1D,False,False,11681
MIR21 /// VMP1,False,False,1969
MIR22 /// MIR22HG,False,False,4004
MIR3656 /// TRAPPC4,False,False,718
MIR3658 /// UCK2,False,False,438
MIR3916,False,False,2774
MIR3917 /// STMN1,False,False,191
MIR4315-1 /// MIR4315-2 /// MIR6080 /// PLEKHM1 /// PLEKHM1P,False,False,2961
MIR4680 /// PDCD4,False,False,9587
MIR4691 /// MIR7113 /// NDUFS8,False,False,5102
MIR4745 /// PTBP1,False,False,4004
MIR4746 /// UBXN6,False,False,11681
MIR4784 /// MZT2A /// MZT2B,False,False,7766
MIR4800 /// MXD4,False,False,7766
MIR5193 /// UBA7,False,False,2639
MIR600 /// MIR600HG,False,False,9195
MIR612 /// NEAT1,False,False,7766
MIR6125 /// USP15,False,False,11681
MIR6132 /// ST7 /// ST7-OT3,False,False,1815
MIR622,False,False,7766
MIR631 /// NEIL1,False,False,4004
MIR636 /// SRSF2,False,False,3456
MIR6513 /// TMBIM1,False,False,1478
MIR6516 /// SCARNA16 /// SNHG20,False,False,569
MIR6716 /// PHLDB1,False,False,2722
MIR6732 /// ZC3H12A,False,False,7766
MIR6743 /// RIC8A,False,False,7766
MIR6778 /// SHMT1,False,False,4264
MIR6787 /// SLC16A3,False,False,193
MIR6789 /// PLEKHJ1,False,False,3456
MIR6805 /// RPL28,False,False,2300
MIR6824 /// SLC26A6,False,False,9587
MIR6834 /// PFDN6,False,False,5102
MIR6840 /// PILRB /// STAG3L5P-PVRIG2P-PILRB,False,False,395
MIR6872 /// SEMA3B,False,False,11681
MIR6875 /// TRIP6,False,False,9195
MIR6878 /// TARS2,False,False,2738
MIR6883 /// PER1,False,False,803
MIR6890 /// QARS,False,False,11681
MIR7109 /// PISD,False,False,423
MIR7110 /// PDIA5,False,False,1869
MIR7114 /// NSMF,False,False,5102
MIR7703 /// PSME2,False,False,50
MIR943 /// NELFA,False,False,7766
MIS12,False,False,1919
MIS18A,False,False,5102
MIS18BP1,False,False,7766
MISP,False,False,3456
MITF,False,False,7766
MKI67,False,False,7766
MKKS,False,False,7766
MKL1,False,False,1299
MKL2,True,False,1
MKLN1,False,False,7766
MKNK1,False,False,6116
MKNK2,False,False,2348
MKRN1,False,False,2243
MKRN2,False,False,4004
MKRN3,False,False,5102
MKRN4P /// MKRN4P,False,False,11681
MKRN7P,False,False,5102
MKS1,False,False,11681
MLANA,False,False,11681
MLC1,False,False,7766
MLEC,True,False,1
MLF1,False,False,11681
MLF2,False,False,1953
MLH1,False,False,7766
MLH3,False,False,6116
MLLT1,False,False,2715
MLLT10,False,False,5102
MLLT11,False,False,7766
MLLT3,False,False,3456
MLLT4,False,False,1791
MLLT4-AS1,False,False,11681
MLN,False,False,7766
MLNR,False,False,11681
MLPH,False,False,7766
MLST8,False,False,9587
MLX,False,False,560
MLXIP,False,False,4360
MLXIPL,False,False,7766
MLYCD,False,False,3456
MMACHC,False,False,1247
MMADHC,False,False,2128
