Gene_Symbol,Mean_T1D,Mean_Control,Log2FC,P_Value,FDR
CD63,11.893721715260087,11.934889861361489,-0.04116814610140196,0.5754859559504026,0.8751764031360068
IPO9,8.734710247253977,8.77016353906612,-0.03545329181214285,0.5756429995008495,0.8752535563376799
FLVCR2,7.654315780623353,7.722356800696846,-0.06804102007349311,0.5756662125257592,0.8752535563376799
CCT8L2,4.264797641186092,4.169658330499441,0.09513931068665116,0.5757407221001579,0.8752683756112075
C12orf5,9.074433879571904,9.121749604262318,-0.047315724690413674,0.5759984990996508,0.8753975523300439
LSM3,10.57695727183213,10.607993221233015,-0.031035949400884277,0.5759978627162928,0.8753975523300439
EIF2B2,9.337836505157407,9.37261639953627,-0.03477989437886286,0.5760200098313785,0.8753975523300439
EDRF1,7.247560698800968,7.32625132964264,-0.07869063084167216,0.5762092907605351,0.8755867511388162
PIAS2,6.06269532707148,6.131919638205988,-0.06922431113450855,0.5762943965893103,0.8756176244974173
CHST2,9.449644819324881,9.524971024132109,-0.07532620480722763,0.5764827103784493,0.8758052867316481
KIR3DL1 /// KIR3DL2,7.323120409353162,7.41982010795694,-0.09669969860377758,0.5765834043018144,0.8758598077036104
SYT2,5.006639600231624,4.86930374388963,0.13733585634199397,0.5766602311320026,0.8758780651549803
DROSHA,9.258897480977865,9.218118909773496,0.040778571204368674,0.5767448855308972,0.8759082063097062
EDNRA,4.479240594091376,4.380428585900019,0.0988120081913566,0.5772086120303526,0.8760218294879523
INVS,5.310132429374587,5.231816210799021,0.0783162185755657,0.5770307876161682,0.8760218294879523
ERBB2IP,10.809339860732457,10.74423993872957,0.0650999220028865,0.5769878866795628,0.8760218294879523
ANXA13,4.128532242298191,4.005856262354295,0.1226759799438959,0.577109896212818,0.8760218294879523
BAI1,5.041389289406986,4.914477571344899,0.1269117180620869,0.5771792821928045,0.8760218294879523
LRP2BP,3.947180851445232,4.082460726520398,-0.1352798750751658,0.5770900555854804,0.8760218294879523
TRPV6,4.928837543656203,4.8080467814931165,0.12079076216308682,0.5776007923178897,0.8760267880345955
SIRT3,7.603531723324132,7.63877078042971,-0.03523905710557784,0.5775880935404164,0.8760267880345955
SLC5A4,4.393364131094453,4.267790335829467,0.12557379526498558,0.5773724913766741,0.8760267880345955
SLC15A3,9.23342045488432,9.294765492070356,-0.06134503718603668,0.5775246814902325,0.8760267880345955
IGF1,5.046623418277792,5.130901638896286,-0.08427822061849355,0.5774668480266403,0.8760267880345955
SRRD,8.046289353762964,7.995051366418057,0.0512379873449067,0.5773583632164216,0.8760267880345955
SRSF3,11.246822645835111,11.290316498616159,-0.04349385278104734,0.5777361383191489,0.8761159949876712
CCT8,9.027635776856002,9.084468766721185,-0.05683298986518359,0.5777892610673411,0.8761159949876712
FADS2,5.9883131769704265,5.83981950678614,0.14849367018428694,0.5782154524210286,0.8762302960893961
ABCA1,7.063067385107485,6.977460118611567,0.08560726649591821,0.5780722264588856,0.8762302960893961
SEPT11,7.035813707033894,7.094771707917302,-0.05895800088340852,0.5780263749048594,0.8762302960893961
RP6-11O7.2 /// RPL7P52,11.39633493663119,11.361163264033005,0.03517167259818521,0.5781816519036367,0.8762302960893961
NOC4L,6.509215702697443,6.631166749334032,-0.12195104663658896,0.578184450121898,0.8762302960893961
PMVK,8.742103106221322,8.802737288770382,-0.06063418254906061,0.578253644899839,0.8762302960893961
ZNF277,8.019742743003718,8.075319714957113,-0.055576971953394505,0.5783469092827123,0.8762733720802529
BCL2L10,5.455018275521522,5.604455468543602,-0.14943719302207992,0.5785605438735897,0.8764987950287596
FAM205B,4.716094939202813,4.893064663323095,-0.17696972412028167,0.5786513728165887,0.8765381420775832
GYG2,5.398014076323793,5.301840943830787,0.09617313249300619,0.578717341419925,0.8765398262120685
EFNA1,4.806719004841523,4.666125771406963,0.14059323343455965,0.5789832599666035,0.876540988301117
COX16 /// SYNJ2BP-COX16,8.021875255497486,8.067809100445173,-0.04593384494768671,0.5788559602493696,0.876540988301117
MAP2K6,7.219162757402176,7.14288929940385,0.07627345799832597,0.5790348000407455,0.876540988301117
TXK,9.314747662564422,9.385435309659778,-0.07068764709535635,0.579042393159628,0.876540988301117
KCNMB2,6.148932625021327,6.030692178888475,0.11824044613285256,0.5788168142906697,0.876540988301117
GALR3,6.17570837789135,6.304255895067937,-0.1285475171765862,0.5794932075121138,0.8765615423960071
MROH7,4.719494646955634,4.856752415230977,-0.13725776827534286,0.5797694137978474,0.8765615423960071
NPRL3,8.050317091129175,7.9925178024016,0.05779928872757534,0.5796885113884321,0.8765615423960071
RANBP10,7.498661108127266,7.433490187231317,0.065170920895949,0.5793575522184586,0.8765615423960071
IRF9 /// RNF31,7.908374030547936,7.862579710252454,0.04579432029548158,0.5796006085202289,0.8765615423960071
FOXE3,4.078150398324897,3.9911252415371723,0.08702515678772427,0.5796257796105051,0.8765615423960071
CSDC2,4.682472019610491,4.55360647552711,0.12886554408338036,0.5792891569032769,0.8765615423960071
GRHPR,9.727089008346862,9.762962625951413,-0.0358736176045511,0.5793400476027063,0.8765615423960071
SERPINI1,7.244661738062487,7.33479527885864,-0.09013354079615254,0.5794869040915611,0.8765615423960071
BMI1 /// COMMD3-BMI1,9.904078605356178,9.854261506855472,0.04981709850070537,0.5792512593424474,0.8765615423960071
SOX18,5.033431552883766,5.198919745344853,-0.16548819246108692,0.5797601382060202,0.8765615423960071
NBN,8.903528246083438,8.940854547587223,-0.037326301503785686,0.5802215114204109,0.8765835890316988
KCNJ4,4.432856020881567,4.56689584820314,-0.1340398273215735,0.580182689694339,0.8765835890316988
GPR68,6.411586603786551,6.327667524942194,0.08391907884435756,0.580079795045499,0.8765835890316988
JUNB,11.057210575792132,11.127863716835321,-0.07065314104318965,0.580211693904942,0.8765835890316988
E2F4,8.81885880848611,8.777063000755227,0.04179580773088354,0.5802039525615427,0.8765835890316988
LOC100505498,5.45682950662766,5.5568924118787315,-0.10006290525107175,0.5802310554751762,0.8765835890316988
CENPM,6.428123132327254,6.5832650179402,-0.15514188561294606,0.5802380160915707,0.8765835890316988
LRRC23 /// RPL13P5,6.623264350897279,6.547150784947689,0.07611356594958973,0.5803838720804243,0.8767059384337693
RPS27L,11.697217724308357,11.650695022111352,0.04652270219700583,0.5807212205848126,0.87701947661233
THRA,5.749132965778967,5.693768302006293,0.05536466377267413,0.5806890732245906,0.87701947661233
PAX1,6.945112618121737,6.862625081840073,0.08248753628166394,0.5811051648534802,0.8773507395049122
OAS3,9.459541295873377,9.528119936136287,-0.06857864026290983,0.5810312799877313,0.8773507395049122
DST,5.165802092296918,5.107845410180099,0.057956682116818925,0.5811353177985922,0.8773507395049122
PACSIN2,11.037673154015158,10.988100770445081,0.04957238357007654,0.5812292483544168,0.8773945371953471
SAP30BP,9.792968049445195,9.833158979742924,-0.040190930297729466,0.5813497310037766,0.8774784023359439
AIM1L,5.2259577840667575,5.308820192046761,-0.0828624079800031,0.5820798901375919,0.877759799504011
CDKL2,3.993917111759205,3.8951838086756645,0.09873330308354067,0.5819185641471227,0.877759799504011
SLC4A5,6.219800476734444,6.111698633425355,0.10810184330908879,0.5819717396108218,0.877759799504011
TFG,8.642571069743607,8.596078735891565,0.04649233385204177,0.5821206868630744,0.877759799504011
MIPEP,6.691476691480561,6.766046519631511,-0.07456982815095081,0.5818878898372277,0.877759799504011
CFL1,14.913748330744294,14.95774642540381,-0.043998094659515985,0.5817523302357565,0.877759799504011
XAGE1B /// XAGE1E,3.8106956327565626,3.9288571989963024,-0.11816156623973972,0.5820389485533468,0.877759799504011
DCSTAMP,5.516920673620159,5.656075601638567,-0.13915492801840834,0.5818028114806492,0.877759799504011
MYL6,10.489197854739391,10.520773459463543,-0.03157560472415177,0.5816365266064584,0.877759799504011
TNNT3,6.844456626246902,6.935166096689666,-0.09070947044276334,0.5823013067061203,0.8779341990331566
IGHD3-16 /// IGHD3-16 /// IGHG1 /// SKAP2,4.3930091982527,4.259433370240285,0.13357582801241463,0.5826913764095396,0.8780828394415852
KRT76,3.924258834990102,4.024582951032074,-0.10032411604197211,0.5829594102406067,0.8780828394415852
CCNK,4.538153827656223,4.418582483048167,0.1195713446080564,0.5825797983584287,0.8780828394415852
CDKN3,7.334022048819762,7.261892623878424,0.07212942494133756,0.5828654917749848,0.8780828394415852
ZNF423,4.283167653107606,4.455623673377114,-0.17245602026950824,0.5829846332452344,0.8780828394415852
SLC22A13,3.4481429790541656,3.5053056055275764,-0.05716262647341086,0.5827267467628047,0.8780828394415852
CYCSP33 /// CYCSP33,5.355606713289832,5.486587601283276,-0.13098088799344332,0.5829202163308211,0.8780828394415852
STAG1,8.64965130851277,8.616931088600976,0.03272021991179308,0.5824927459685981,0.8780828394415852
CELSR1,4.31278308860491,4.3960142780513545,-0.08323118944644481,0.5829066682754067,0.8780828394415852
POM121 /// POM121C,11.077047023995938,11.041123144436527,0.035923879559410565,0.5831812671613459,0.8782811261071529
SLC22A11,3.74875370862415,3.6349036980092926,0.11385001061485722,0.5832707247132929,0.8783179771030812
TPSG1,5.785687488660486,5.676648303824329,0.10903918483615627,0.5836017650357268,0.8783702428741755
ZNF428,6.10155074763049,5.95323270631646,0.14831804131403015,0.5836872367225723,0.8783702428741755
ATP5G2P1 /// ATP5G2P1,6.381389936187907,6.283281005180242,0.09810893100766549,0.5836118670414374,0.8783702428741755
ZSWIM8,6.851016353285932,6.777071893411836,0.07394445987409526,0.5834027215569338,0.8783702428741755
SHC1P1 /// SHC1P1,6.351312471694533,6.2288261994971705,0.12248627219736274,0.5836953867001828,0.8783702428741755
KRT33B,4.569987909312926,4.478870215529979,0.09111769378294632,0.583653515052936,0.8783702428741755
PDAP1,6.533440005739914,6.6248894102127975,-0.09144940447288352,0.5838198050487791,0.878459659901386
EXOC5,7.887925899094391,7.99795631794531,-0.11003041885091935,0.584190677014779,0.8788692350787848
AEN,7.647694504781502,7.555273145271076,0.09242135951042663,0.5842220649609917,0.8788692350787848
HMGN1 /// LOC101927733,12.549017404010407,12.575139783459889,-0.02612237944948248,0.5844619914408291,0.8789366656640487
RP11-403P17.4,10.73352870741506,10.80422587415407,-0.07069716673901105,0.5844218063520654,0.8789366656640487
CNGB1,4.124934524313495,4.218118301449866,-0.09318377713637105,0.5843489263649605,0.8789366656640487
OR52A1,5.379301592152494,5.504059223920923,-0.12475763176842936,0.5846712044094818,0.8789398332959382
GPN1,9.758231936317541,9.80340508990554,-0.04517315358799934,0.5847242353802279,0.8789398332959382
MYF6,5.382335215710361,5.253003243876743,0.12933197183361766,0.5846627086321872,0.8789398332959382
SMC4,8.676427048661917,8.720504724910706,-0.04407767624878822,0.5846501817474485,0.8789398332959382
PTCRA,7.814492017409337,7.8689504793954015,-0.054458461986064854,0.5849363173772791,0.8791608462359796
PALMD,4.620284532109146,4.436823174707786,0.1834613574013595,0.5851246715477441,0.8792483806946588
RYR3,5.603892135495762,5.748339762254415,-0.14444762675865253,0.5850645968776771,0.8792483806946588
NDUFAB1,11.470270974297408,11.434968327569953,0.03530264672745531,0.5852595243489154,0.8793532486465361
CD6,9.791779108050182,9.708809089939264,0.08297001811091853,0.5853708944959873,0.8794228144856902
MLNR,5.0688874895242995,5.21488941010891,-0.14600192058461037,0.5854994013313628,0.8794434655151485
EPB41L5,6.506636966783726,6.581929985893436,-0.07529301910970965,0.5855147837739776,0.8794434655151485
LOC101928278,5.666617026844312,5.802874161108252,-0.13625713426394004,0.5856054878346241,0.8794819611162289
S100A7,3.326615028774007,3.4252735445326863,-0.09865851575867923,0.5860628690048201,0.8795523081179424
BNC2,6.545694143888947,6.668267514927742,-0.12257337103879529,0.5857504446111844,0.8795523081179424
NDST1,6.360585770224288,6.445754140171878,-0.08516836994758936,0.5862490552389342,0.8795523081179424
ZFYVE16,8.181820534297898,8.12125558402951,0.06056495026838782,0.585888077246104,0.8795523081179424
GALK2,6.9507178099279665,6.868601079586246,0.08211673034172051,0.5861811624702691,0.8795523081179424
RPAP3,8.564332378197081,8.637522061842137,-0.07318968364505629,0.5860902600625046,0.8795523081179424
ITGB7,10.223855525864447,10.160170278132773,0.06368524773167472,0.5863031256999292,0.8795523081179424
KCNJ9,5.465822292230603,5.591221955262131,-0.12539966303152816,0.5860759768812985,0.8795523081179424
COL6A3,5.933598400183593,6.07925815243728,-0.1456597522536871,0.5859584442852263,0.8795523081179424
ATG5,8.660811751370815,8.68703794846999,-0.026226197099175508,0.5862899085078562,0.8795523081179424
APOBEC1,5.84406771719907,5.744947038684721,0.0991206785143488,0.5864257378976006,0.8796040623995114
CNN3,5.168479186237196,5.318062677062109,-0.14958349082491296,0.5864677918077689,0.8796040623995114
ZNF787,6.5400220806156675,6.669565596475462,-0.12954351585979484,0.5865386474586018,0.8796127186421443
MFF,9.583221960322566,9.610353064839869,-0.027131104517302163,0.5866412585096036,0.8796689902093966
DSE,8.839153343228364,8.766810519713937,0.07234282351442722,0.5869952473196187,0.8800045221879808
E2F8,4.292568898894267,4.477610894918789,-0.18504199602452243,0.5869613313878517,0.8800045221879808
FRRS1L,4.998091007536377,5.151616694444755,-0.15352568690837742,0.5872604748511279,0.8801134417645566
LOC284009 /// METTL16,6.400174113672257,6.253535484387759,0.14663862928449856,0.5872288413347572,0.8801134417645566
SFTPB,6.443104956333586,6.382453339768567,0.06065161656501861,0.5872632643605454,0.8801134417645566
NPY,5.556945097771516,5.675194210532182,-0.11824911276066619,0.5883842937621167,0.8801229196457417
MAD2L1,7.112034057430565,7.1903770325176515,-0.07834297508708676,0.5879193155060568,0.8801229196457417
PIGO,6.626543708807672,6.56715494789843,0.05938876090924161,0.5884627981745291,0.8801229196457417
C1orf27,8.078653764954993,8.020125429565647,0.05852833538934554,0.5884593950726693,0.8801229196457417
CPSF1,5.409053398231881,5.561402621589227,-0.15234922335734602,0.5882015109618077,0.8801229196457417
TBC1D16,4.3059682802222925,4.1590029820498104,0.14696529817248205,0.5878203570605103,0.8801229196457417
KRT81,5.154397555187421,5.032560332736915,0.12183722245050621,0.5879038028964065,0.8801229196457417
KNTC1,7.483588036294712,7.42350184585501,0.060086190439702314,0.5880129209343038,0.8801229196457417
SNCB,4.581569150845549,4.4964742713682115,0.08509487947733785,0.5882607606105117,0.8801229196457417
CSHL1,3.568965960109447,3.6508631914527285,-0.08189723134328153,0.5879475735509505,0.8801229196457417
AKIP1,6.962671506393498,7.047072117935277,-0.08440061154177858,0.5877385951061483,0.8801229196457417
SLC31A2,9.631808770398182,9.563340443523694,0.06846832687448767,0.5879905155542373,0.8801229196457417
NRXN3,3.8643702315038437,3.927643415874332,-0.06327318437048834,0.5885069052784734,0.8801229196457417
FIS1,10.787578730140096,10.832422009572857,-0.04484327943276156,0.5882967809225992,0.8801229196457417
IL36RN,5.454805571352877,5.618601656326831,-0.1637960849739537,0.5874900333063351,0.8801229196457417
OLFML3,4.837609548632484,4.696073737637056,0.14153581099542833,0.5874162611242981,0.8801229196457417
FBXO24,4.9220728330976815,5.064192722796586,-0.14211988969890488,0.5881009750041202,0.8801229196457417
SOX9,4.785554836502012,4.6709148757825885,0.1146399607194235,0.588363219276823,0.8801229196457417
LTB,12.982721955358587,12.938035749144447,0.044686206214139546,0.5875829258794067,0.8801229196457417
CCL11,5.152284796035034,5.319169393793929,-0.16688459775889442,0.5886897124905974,0.8802005540061403
AMPH,5.6203297611863885,5.743944443284584,-0.1236146820981956,0.5887323129834732,0.8802005540061403
YKT6,7.458622226458534,7.374894266766287,0.08372795969224711,0.5887541996459865,0.8802005540061403
IFRD2,8.726101541146468,8.66535989523585,0.06074164591061759,0.5888847867681979,0.8802010498973893
LINC00950,5.673152989610542,5.517730097108301,0.15542289250224073,0.5888434977618467,0.8802010498973893
MRPL22,9.47644364512253,9.518426938980266,-0.04198329385773647,0.5894224537076579,0.8803231806673661
UNC93B1,6.996169803711963,6.8675529868105345,0.12861681690142834,0.5892476968031096,0.8803231806673661
PC,5.825250272631219,5.94680829801068,-0.12155802537946059,0.5892861205463833,0.8803231806673661
QRICH1,10.030648452812752,9.9969052472895,0.03374320552325116,0.5891593713777976,0.8803231806673661
RGR,5.342840837467395,5.22242338196891,0.12041745549848493,0.5894176935853214,0.8803231806673661
SLC15A1,4.923452155894108,5.02991008122331,-0.1064579253292024,0.5892247984619429,0.8803231806673661
LOC101930405,7.164534092693441,7.065124616440497,0.09940947625294427,0.5893186656600672,0.8803231806673661
ASAP1,9.228287164291016,9.292968649975913,-0.06468148568489696,0.589820716917137,0.8808206617828847
